query_name,Length,cog_myva,COG_category,COG,description,Evalue,Identities,QueryLength,LengthQuery
XC_3815,425,,,COG3307,gi|188574937|ref|YP_001911866.1| O-antigen polymerase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.786057692307692,429,416
XC_3816,573,,,COG1807,gi|188574936|ref|YP_001911865.1| dolichyl-phosphate-mannose-protein mannosyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.879496402877698,556,556
XC_3817,437,,,COG0144; COG0781,gi|188574935|ref|YP_001911864.1| ribosomal RNA small subunit methyltransferase B [Xanthomonas oryzae pv. oryzae PXO99A],0,0.867276887871854,437,437
XC_3818,307,,,COG0223,gi|188574934|ref|YP_001911863.1| methionyl-tRNA formyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.947882736156352,307,307
XC_3819,173,,,COG0242,gi|357416610|ref|YP_004929630.1| peptide deformylase [Pseudoxanthomonas spadix BD-a59],1E-99,0.823529411764706,170,170
XC_3820,366,,,COG1652,gi|188574932|ref|YP_001911861.1| LysM domain-containing protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.907103825136612,378,366
XC_3821,311,,,COG0758,gi|188574931|ref|YP_001911860.1| DNA protecting protein DprA [Xanthomonas oryzae pv. oryzae PXO99A],2E-177,0.839228295819936,378,311
XC_3822,157,,,COG2922,gi|188574930|ref|YP_001911859.1| hypothetical protein PXO_04052 [Xanthomonas oryzae pv. oryzae PXO99A],2E-107,0.987261146496815,157,157
XC_3823,224,,,COG4969,gi|188574929|ref|YP_001911858.1| fimbrial protein [Xanthomonas oryzae pv. oryzae PXO99A],3E-50,0.622950819672131,134,122
XC_3824,424,,,COG1714,gi|188574928|ref|YP_001911857.1| RDD family protein [Xanthomonas oryzae pv. oryzae PXO99A],7E-88,0.672727272727273,216,219
XC_3825,830,,,COG1754; COG0550,gi|188574927|ref|YP_001911856.1| DNA topoisomerase I [Xanthomonas oryzae pv. oryzae PXO99A],0,0.967509025270758,831,829
XC_3826,187,,,COG0009,gi|188574926|ref|YP_001911855.1| Sua5/YciO/YrdC family protein [Xanthomonas oryzae pv. oryzae PXO99A],3E-102,0.834224598930481,187,187
XC_3827,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3828,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3829,1121,,,COG3706; COG3829; COG4191,gi|307153753|ref|YP_003889137.1| PAS/PAC and GAF sensors-containing diguanylate cyclase [Cyanothece sp. PCC 7822],5E-33,0.260330578512397,483,456
XC_3830,258,,,COG1028,gi|188574923|ref|YP_001911852.1| tropinone reductase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.972868217054264,258,258
XC_3831,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3832,629,,,COG0616,"gi|188574921|ref|YP_001911850.1| signal peptide peptidase SppA, 67K type [Xanthomonas oryzae pv. oryzae PXO99A]",0,0.92368839427663,633,629
XC_3833,441,,,COG0534,gi|188574920|ref|YP_001911849.1| multidrug efflux protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.927437641723356,458,441
XC_3834,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3835,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3836,740,,,COG1198,gi|188574916|ref|YP_001911845.1| primosome assembly protein PriA [Xanthomonas oryzae pv. oryzae PXO99A],0,0.896755162241888,702,678
XC_3837,206,,,COG0625,gi|15598009|ref|NP_251503.1| glutathione S-transferase [Pseudomonas aeruginosa PAO1],2E-79,0.689655172413793,174,174
XC_3838,740,,,COG1198,gi|188574916|ref|YP_001911845.1| primosome assembly protein PriA [Xanthomonas oryzae pv. oryzae PXO99A],2E-34,0.885714285714286,92,70
XC_3839,276,,,COG1432,gi|188574761|ref|YP_001911690.1| hypothetical protein PXO_03707 [Xanthomonas oryzae pv. oryzae PXO99A],1E-158,0.934156378600823,277,243
XC_3840,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3841,417,,,COG1252,gi|188574759|ref|YP_001911688.1| NADH dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.940047961630695,428,417
XC_3842,215,,,COG2860,gi|389875146|ref|YP_006374502.1| membrane protein [Tistrella mobilis KA081020-065],5E-74,0.653465346534653,204,202
XC_3843,282,,,COG0568,gi|188574757|ref|YP_001911686.1| RNA polymerase factor sigma-32 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.98936170212766,291,282
XC_3844,241,,,COG0692,gi|188574756|ref|YP_001911685.1| uracil-DNA glycosylase [Xanthomonas oryzae pv. oryzae PXO99A],4E-161,0.908713692946058,241,241
XC_3845,280,,,COG0784,gi|188574755|ref|YP_001911684.1| response regulator protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.973484848484849,264,264
XC_3846,316,,,COG2177,gi|188574754|ref|YP_001911683.1| cell division protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.927215189873418,316,316
XC_3847,228,,,COG2884,gi|188574753|ref|YP_001911682.1| cell division ATP-binding protein FtsE [Xanthomonas oryzae pv. oryzae PXO99A],1E-158,0.995614035087719,228,228
XC_3848,574,,,COG0513,gi|188574752|ref|YP_001911681.1| ATP-dependent RNA helicase RhlB [Xanthomonas oryzae pv. oryzae PXO99A],0,0.933913043478261,573,574
XC_3849,113,,,COG3118,gi|188574751|ref|YP_001911680.1| thioredoxin [Xanthomonas oryzae pv. oryzae PXO99A],6E-75,0.964601769911504,113,113
XC_3850,629,,,COG1158,gi|188574749|ref|YP_001911678.1| transcription termination factor Rho [Xanthomonas oryzae pv. oryzae PXO99A],0,0.990610328638498,426,426
XC_3851,312,,,COG0810,gi|190576093|ref|YP_001973938.1| TonB dependent receptor protein [Stenotrophomonas maltophilia K279a],2E-55,0.387900355871886,307,276
XC_3852,576,,,COG4579,gi|190576094|ref|YP_001973939.1| bifunctional isocitrate dehydrogenase kinase/phosphatase [Stenotrophomonas maltophilia K279a],0,0.719360568383659,579,563
XC_3853,299,,,COG0583,gi|190576057|ref|YP_001973902.1| LysR family regulatory protein [Stenotrophomonas maltophilia K279a],2E-154,0.744107744107744,309,297
XC_3854,743,,,COG2838,gi|188574873|ref|YP_001911802.1| isocitrate dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.944818304172275,743,743
XC_3855,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3856,97,,,COG1652,gi|190576101|ref|YP_001973946.1| LysM peptidoglycan degradation protein [Stenotrophomonas maltophilia K279a],1E-39,0.649484536082474,98,97
XC_3857,271,,,COG2904; COG0780,gi|188574866|ref|YP_001911795.1| 7-cyano-7-deazaguanine reductase [Xanthomonas oryzae pv. oryzae PXO99A],2E-174,0.874538745387454,271,271
XC_3858,438,,,COG1473,gi|188574864|ref|YP_001911793.1| N-acyl-L-amino acid amidohydrolase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.947619047619048,434,420
XC_3859,414,,,COG0845,gi|188574862|ref|YP_001911791.1| membrane fusion protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.904522613065327,412,398
XC_3860,1082,,,COG0841,gi|188574861|ref|YP_001911790.1| acriflavin resistance protein D [Xanthomonas oryzae pv. oryzae PXO99A],0,0.939001848428835,1101,1082
XC_3861,1046,,,COG0841,gi|188574860|ref|YP_001911789.1| acriflavin resistance protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.925417075564279,1046,1019
XC_3862,139,,,COG3795,gi|469817556|ref|YP_007589640.1| hypothetical protein R2APBS1_1252 [Rhodanobacter denitrificans],7E-53,0.594202898550725,155,136
XC_3863,151,,,COG2764,gi|383758792|ref|YP_005437777.1| glyoxalase/bleomycin resistance protein/dioxygenase [Rubrivivax gelatinosus IL144],4E-30,0.461538461538462,144,142
XC_3864,425,,,COG4941,"gi|469817557|ref|YP_007589641.1| RNA polymerase, sigma subunit, ECF family [Rhodanobacter denitrificans]",6E-159,0.638755980861244,425,418
XC_3865,455,,,COG5383,gi|188574859|ref|YP_001911788.1| hypothetical protein PXO_03979 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.887912087912088,455,455
XC_3866,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3867,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3868,249,,,COG1011,gi|188575013|ref|YP_001911942.1| HAD superfamily hydrolase [Xanthomonas oryzae pv. oryzae PXO99A],1E-162,0.904,250,249
XC_3869,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3870,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3871,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3872,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3873,248,,,COG2173,gi|188575008|ref|YP_001911937.1| D-alanyl-D-alanine dipeptidase [Xanthomonas oryzae pv. oryzae PXO99A],3E-116,0.705882352941177,234,238
XC_3874,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3875,137,,,COG3755,gi|16127224|ref|NP_421788.1| hypothetical protein CC_2994 [Caulobacter crescentus CB15],1E-08,0.385826771653543,183,119
XC_3876,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3877,268,,,COG3023,gi|188575007|ref|YP_001911936.1| N-acetylmuramoyl-L-alanine amidase [Xanthomonas oryzae pv. oryzae PXO99A],2E-131,0.814516129032258,266,248
XC_3878,470,,,COG0791,gi|188575006|ref|YP_001911935.1| NlpC/P60 family protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.747706422018349,448,436
XC_3879,356,,,COG4948,gi|188575005|ref|YP_001911934.1| chloromuconate cycloisomerase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.867231638418079,364,354
XC_3880,248,,,COG3786,gi|188575000|ref|YP_001911929.1| hypothetical protein PXO_04119 [Xanthomonas oryzae pv. oryzae PXO99A],2E-132,0.75,258,248
XC_3881,426,,,COG0531,gi|188574999|ref|YP_001911928.1| cationic amino acid transporter [Xanthomonas oryzae pv. oryzae PXO99A],0,0.942992874109264,433,421
XC_3882,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3883,281,,,COG3861,gi|428303778|ref|YP_007140603.1| hypothetical protein Cri9333_0093 [Crinalium epipsammum PCC 9333],1E-08,0.346666666666667,120,75
XC_3884,144,,,COG4682,gi|188574992|ref|YP_001911921.1| membrane protein [Xanthomonas oryzae pv. oryzae PXO99A],2E-78,0.847222222222222,144,142
XC_3885,392,,,COG2133,gi|188574991|ref|YP_001911920.1| dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.913265306122449,392,392
XC_3886,723,,,COG1472,gi|188574985|ref|YP_001911914.1| beta-glucosidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.928077455048409,723,723
XC_3887,115,,,COG1539,gi|188574984|ref|YP_001911913.1| dihydroneopterin aldolase [Xanthomonas oryzae pv. oryzae PXO99A],2E-70,0.921052631578947,117,114
XC_3888,354,,,COG0533,gi|188574983|ref|YP_001911912.1| DNA-binding/iron metalloprotein/AP endonuclease [Xanthomonas oryzae pv. oryzae PXO99A],0,0.934844192634561,354,353
XC_3889,71,,,COG0828,gi|357418720|ref|YP_004931740.1| 30S ribosomal protein S21 [Pseudoxanthomonas spadix BD-a59],3E-42,1,71,71
XC_3890,148,,,COG1610,gi|188574981|ref|YP_001911910.1| GatB/Yqey [Xanthomonas oryzae pv. oryzae PXO99A],6E-91,0.912162162162162,148,148
XC_3891,320,,,COG1295,gi|188574977|ref|YP_001911906.1| ribonuclease BN [Xanthomonas oryzae pv. oryzae PXO99A],0,0.886435331230284,330,317
XC_3892,582,,,COG0358,gi|188574976|ref|YP_001911905.1| DNA primase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.95360824742268,582,582
XC_3893,166,,,COG3453,gi|190572508|ref|YP_001970353.1| hypothetical protein Smlt0440 [Stenotrophomonas maltophilia K279a],2E-35,0.595890410958904,166,144
XC_3894,334,,,COG0385,gi|188574908|ref|YP_001911837.1| bile acid/sodium symporter [Xanthomonas oryzae pv. oryzae PXO99A],0,0.917682926829268,330,328
XC_3895,529,,,COG0526,gi|188574907|ref|YP_001911836.1| disulfide-isomerase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.67680608365019,525,526
XC_3896,300,,,COG0109,gi|188574906|ref|YP_001911835.1| protoheme IX farnesyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.963333333333333,300,300
XC_3897,387,,,COG1612,gi|188574905|ref|YP_001911834.1| cytochrome oxidase assembly protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.953488372093023,387,387
XC_3898,213,,,COG1999,gi|332286009|ref|YP_004417920.1| hypothetical protein PT7_2756 [Pusillimonas sp. T7-7],4E-07,0.274881516587678,191,208
XC_3899,239,,,COG3346,gi|188574903|ref|YP_001911832.1| hypothetical protein PXO_04025 [Xanthomonas oryzae pv. oryzae PXO99A],5E-119,0.738589211618257,241,239
XC_3900,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3901,291,,,COG1845,gi|188574901|ref|YP_001911830.1| cytochrome C oxidase subunit III [Xanthomonas oryzae pv. oryzae PXO99A],0,0.969072164948454,291,291
XC_3902,198,,,COG3175,gi|188574900|ref|YP_001911829.1| cytochrome C oxidase assembly protein [Xanthomonas oryzae pv. oryzae PXO99A],6E-124,0.893939393939394,198,198
XC_3903,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3904,534,,,COG0843,gi|188574898|ref|YP_001911827.1| cytochrome c oxidase subunit I [Xanthomonas oryzae pv. oryzae PXO99A],0,0.975655430711611,534,534
XC_3905,308,,,COG1622,gi|188574897|ref|YP_001911826.1| cytochrome c oxidase subunit II [Xanthomonas oryzae pv. oryzae PXO99A],6E-178,0.896428571428571,327,280
XC_3906,158,,,COG5488,gi|188574896|ref|YP_001911825.1| hypothetical protein PXO_04018 [Xanthomonas oryzae pv. oryzae PXO99A],6E-86,0.902097902097902,143,143
XC_3907,1049,,,COG4230; COG0506,gi|188574895|ref|YP_001911824.1| bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.953288846520496,1066,1049
XC_3908,486,,,COG3039,gi|188576395|ref|YP_001913324.1| ISXoo4 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.850549450549451,474,455
XC_3909,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3910,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3911,260,,,COG3677,gi|188578516|ref|YP_001915445.1| IS1595 transposase [Xanthomonas oryzae pv. oryzae PXO99A],1E-11,0.431818181818182,105,83
XC_3912,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3913,427,,,COG1715,gi|302866231|ref|YP_003834868.1| restriction endonuclease [Micromonospora aurantiaca ATCC 27029],1E-103,0.423887587822014,426,425
XC_3914,281,,,COG2801,gi|188575225|ref|YP_001912154.1| ISXoo3 transposase ORF B [Xanthomonas oryzae pv. oryzae PXO99A],0,0.903914590747331,341,281
XC_3915,87,,,COG2963,gi|188574894|ref|YP_001911823.1| ISXoo3 transposase ORF A [Xanthomonas oryzae pv. oryzae PXO99A],2E-51,0.873563218390805,87,87
XC_3916,187,,,COG4540,gi|188577636|ref|YP_001914565.1| phage-related baseplate protein [Xanthomonas oryzae pv. oryzae PXO99A],7E-60,0.827586206896552,136,116
XC_3917,274,,,COG2801,"gi|46578977|ref|YP_009785.1| ISD1, transposase OrfB [Desulfovibrio vulgaris str. Hildenborough]",1E-84,0.608247422680412,193,194
XC_3918,88,,,COG2963,gi|157145123|ref|YP_001452442.1| hypothetical protein CKO_00856 [Citrobacter koseri ATCC BAA-895],1E-39,0.681818181818182,88,88
XC_3920,272,,,COG2801,gi|188576059|ref|YP_001912988.1| ISxac3 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.930147058823529,272,272
XC_3921,90,,,COG2963,gi|188578842|ref|YP_001915771.1| ISxac3 transposase [Xanthomonas oryzae pv. oryzae PXO99A],2E-53,0.944444444444444,92,90
XC_3922,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3923,322,,,COG3039,gi|188577247|ref|YP_001914176.1| ISXo1 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.922360248447205,326,322
XC_3924,458,,,COG3039,gi|188574408|ref|YP_001911337.1| ISXoo4 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.832967032967033,455,455
XC_3925,403,,,COG0162,gi|188578877|ref|YP_001915806.1| tyrosyl-tRNA synthetase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.920199501246883,403,401
XC_3926,472,,,COG0739,gi|188578878|ref|YP_001915807.1| membrane-bound metalloendopeptidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.93816631130064,472,469
XC_3927,362,,,COG2377,gi|188578880|ref|YP_001915809.1| anhydro-N-acetylmuramic acid kinase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.892265193370166,377,362
XC_3928,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3929,445,,,COG2271,gi|385332104|ref|YP_005886055.1| major facilitator superfamily protein [Marinobacter adhaerens HP15],7E-87,0.406392694063927,406,433
XC_3930,266,,,COG0708,gi|188578884|ref|YP_001915813.1| exodeoxyribonuclease III [Xanthomonas oryzae pv. oryzae PXO99A],0,0.906015037593985,266,266
XC_3931,233,,,COG0461,gi|188578885|ref|YP_001915814.1| orotate phosphoribosyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],1E-143,0.949771689497717,219,219
XC_3932,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3933,265,,,COG1192,gi|188578887|ref|YP_001915816.1| chromosome partitioning protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.958490566037736,265,265
XC_3934,309,,,COG1475,gi|188578888|ref|YP_001915817.1| chromosome partitioning protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.950819672131147,309,305
XC_3935,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3936,713,,,COG4282,gi|340622958|ref|YP_004741410.1| hypothetical protein Ccan_21880 [Capnocytophaga canimorsus Cc5],6E-33,0.309917355371901,242,235
XC_3937,321,,,COG0451,gi|188578891|ref|YP_001915820.1| nucleotide sugar epimerase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.94392523364486,321,321
XC_3938,240,,,COG0463,gi|188578892|ref|YP_001915821.1| dolichol-phosphate mannosyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],1E-166,0.945833333333333,240,240
XC_3939,115,,,COG3952,gi|190576395|ref|YP_001974240.1| transmembrane lipid A biosynthesis protein [Stenotrophomonas maltophilia K279a],2E-72,0.911504424778761,113,113
XC_3940,153,,,COG1943,gi|217969554|ref|YP_002354788.1| hypothetical protein Tmz1t_1133 [Thauera sp. MZ1T],9E-14,0.40625,148,127
XC_3941,782,,,COG1109,gi|188578896|ref|YP_001915825.1| phosphomannomutase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.918103448275862,464,464
XC_3942,155,,,COG0756,gi|188578897|ref|YP_001915826.1| deoxyuridine 5'-triphosphate nucleotidohydrolase [Xanthomonas oryzae pv. oryzae PXO99A],4E-99,0.95364238410596,152,151
XC_3943,410,,,COG0452,gi|188578898|ref|YP_001915827.1| bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.922141119221411,419,410
XC_3944,225,,,COG2003,gi|188578899|ref|YP_001915828.1| DNA repair protein RadC [Xanthomonas oryzae pv. oryzae PXO99A],2E-139,0.892857142857143,225,224
XC_3945,562,,,COG0018,gi|188578900|ref|YP_001915829.1| arginyl-tRNA synthetase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.959074733096085,562,562
XC_3946,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3947,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3948,251,,,COG4221,gi|188578903|ref|YP_001915832.1| serine 3-dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],3E-172,0.960159362549801,251,251
XC_3949,390,,,COG1835,gi|374313486|ref|YP_005059916.1| acyltransferase 3 [Granulicella mallensis MP5ACTX8],4E-86,0.462140992167102,374,377
XC_3950,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3951,446,,,COG1819,gi|374312935|ref|YP_005059365.1| Sterol 3-beta-glucosyltransferase [Granulicella mallensis MP5ACTX8],8E-131,0.461883408071749,444,440
XC_3952,1335,,,COG3319; COG1020,gi|383315667|ref|YP_005376509.1| amino acid adenylation enzyme/thioester reductase family protein [Frateuria aurantia DSM 6220],0,0.462222222222222,1326,1335
XC_3953,628,,,COG1166,gi|188574481|ref|YP_001911410.1| arginine decarboxylase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.976114649681529,675,628
XC_3954,285,,,COG0421,gi|188574479|ref|YP_001911408.1| spermidine synthase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.957894736842105,285,285
XC_3955,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3956,219,,,COG0515,gi|190576185|ref|YP_001974030.1| hypothetical protein Smlt4368 [Stenotrophomonas maltophilia K279a],2E-78,0.737142857142857,179,175
XC_3957,112,,,COG0347,gi|190576187|ref|YP_001974032.1| nitrogen regulatory protein P-II [Stenotrophomonas maltophilia K279a],4E-66,0.919642857142857,112,112
XC_3958,92,,,COG2960,gi|188574473|ref|YP_001911402.1| hypothetical protein PXO_03656 [Xanthomonas oryzae pv. oryzae PXO99A],1E-49,0.933333333333333,90,90
XC_3959,506,,,COG0606,gi|188574472|ref|YP_001911401.1| protein ComM [Xanthomonas oryzae pv. oryzae PXO99A],0,0.91897233201581,506,506
XC_3960,164,,,COG3040,gi|190576173|ref|YP_001974018.1| lipocalin-like protein [Stenotrophomonas maltophilia K279a],5E-72,0.664634146341463,185,163
XC_3961,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3962,374,,,COG4943,gi|188574602|ref|YP_001911531.1| signal protein with EAL domain [Xanthomonas oryzae pv. oryzae PXO99A],0,0.841823056300268,519,369
XC_3963,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3964,373,,,COG3239,gi|188574601|ref|YP_001911530.1| hypothetical protein PXO_03878 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.949061662198391,373,373
XC_3965,358,,,COG1018,gi|188574600|ref|YP_001911529.1| oxidoreductase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.85195530726257,364,358
XC_3966,226,,,COG1309,gi|188574599|ref|YP_001911528.1| TetR family transcriptional regulator [Xanthomonas oryzae pv. oryzae PXO99A],1E-141,0.957943925233645,215,214
XC_3967,481,,,COG1573,gi|302382564|ref|YP_003818387.1| phage SPO1 DNA polymerase-like protein [Brevundimonas subvibrioides ATCC 15264],4E-49,0.46875,219,224
XC_3968,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3969,374,,,COG0330,gi|190576322|ref|YP_001974167.1| hypothetical protein Smlt4532 [Stenotrophomonas maltophilia K279a],5E-163,0.633689839572192,373,374
XC_3970,406,,,COG1690,gi|190576323|ref|YP_001974168.1| hypothetical protein Smlt4533 [Stenotrophomonas maltophilia K279a],0,0.845208845208845,409,406
XC_3971,281,,,COG3861,gi|428303778|ref|YP_007140603.1| hypothetical protein Cri9333_0093 [Crinalium epipsammum PCC 9333],1E-14,0.414965986394558,265,146
XC_3972,280,,,COG1073,gi|357415934|ref|YP_004928954.1| cinnamoyl ester hydrolase [Pseudoxanthomonas spadix BD-a59],5E-104,0.60077519379845,289,258
XC_3973,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3974,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3975,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3976,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3977,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_3978,295,,,COG1090,gi|188574324|ref|YP_001911253.1| cell division inhibitor [Xanthomonas oryzae pv. oryzae PXO99A],6E-159,0.816949152542373,296,294
XC_3979,459,,,COG1249,gi|220923578|ref|YP_002498880.1| mercuric reductase [Methylobacterium nodulans ORS 2060],0,0.645374449339207,460,454
XC_3980,151,,,COG3918,gi|374313081|ref|YP_005059511.1| hypothetical protein [Granulicella mallensis MP5ACTX8],2E-40,0.526666666666667,154,150
XC_3981,222,,,COG0745,gi|538392909|ref|YP_008514482.1| putative signal transduction response regulator [Variovorax paradoxus B4],4E-98,0.656108597285068,221,221
